,DEPT,GR,SP,RHOB,DPHI,NPHI,VSHALE,PHIT,PHIE
4205,2347.5,84.859,-36.8742,2.3662,0.201046,0.351597,0.7968683408167629,0.2863912922253398,0.05817513836536458
4206,2348.0,91.6202,-36.1546,2.3556,0.20728100000000002,0.340365,0.8012643211460339,0.281792251655364,0.056002174428516426
4207,2348.5,96.874,-35.6833,2.3532,0.208641,0.32981499999999997,0.8041434561226671,0.27596104897793095,0.05404877729758094
4208,2349.0,97.0615,-35.4388,2.3613,0.203942,0.322158,0.8056370875713982,0.2696090839790084,0.052402006779367565
4209,2349.5,93.2396,-35.2946,2.3772,0.194607,0.317801,0.8065179941354348,0.26350461101278666,0.050983400693315965
4210,2350.0,88.86,-35.1396,2.3993,0.18171800000000002,0.315662,0.8074648770579431,0.2575499269733929,0.049587406853539975
4211,2350.5,88.2057,-34.9505,2.426,0.16606500000000002,0.31418,0.8086200742234033,0.251283362585946,0.04809059128059198
4212,2351.0,93.0689,-34.7592,2.455,0.149125,0.312421,0.8097887110174411,0.24479087693988924,0.04656198823390729
4213,2351.5,98.2171,-34.5786,2.4798,0.13464299999999998,0.31072099999999997,0.8108919823452153,0.23945383405784085,0.04528263987851605
4214,2352.0,97.3904,-34.3664,2.4865,0.130704,0.310458,0.8121882956107396,0.23818869135624388,0.044734624089863666
4215,2352.5,91.8868,-34.0544,2.4605,0.145887,0.313185,0.8140942792999175,0.24430294819547305,0.045417315653434334
4216,2353.0,89.8154,-33.6203,2.4104,0.175204,0.319691,0.8167461623751489,0.2577777890907205,0.04723876910532402
4217,2353.5,95.1791,-33.1521,2.3694,0.199187,0.32923600000000003,0.8196063596933322,0.27209539197219057,0.049084278268533135
4218,2354.0,102.9715,-32.8414,2.3555,0.207332,0.339282,0.8215044017838053,0.2811572813817917,0.050185337133081875
4219,2354.5,106.2699,-32.9074,2.3576,0.20606100000000002,0.34604999999999997,0.8211012129264792,0.2847909217487454,0.050948750470400525
4220,2355.0,105.4361,-33.5101,2.3556,0.207261,0.34643599999999997,0.817419365588442,0.28546017604650215,0.052119500041805406
4221,2355.5,106.5594,-34.7008,2.3328,0.220557,0.340323,0.8101454720669539,0.2867622138445022,0.05444310473848319
4222,2356.0,106.7423,-36.4011,2.2821,0.250226,0.331034,0.7997584718531415,0.29342508433329284,0.05875588728351938
4223,2356.5,101.2313,-38.4023,2.2149,0.289508,0.322816,0.787533296985247,0.30661462124301897,0.06514539767162149
4224,2357.0,97.4178,-40.4088,2.1639,0.319363,0.317409,0.7752757448303247,0.3183874990086765,0.07154939357006057
4225,2357.5,103.5828,-42.1284,2.1589,0.322286,0.31272,0.764770842420355,0.3175390245276949,0.0746944372383119
4226,2358.0,114.0749,-43.3699,2.2022,0.296976,0.304869,0.7571866156571674,0.3009483774146324,0.07307429403253098
4227,2358.5,117.1266,-44.0976,2.2714,0.25651599999999997,0.292012,0.7527411530590428,0.2748376488037983,0.06795604013919092
4228,2359.0,111.281,-44.4482,2.3416,0.215456,0.27535,0.7505993649775498,0.24722349244762318,0.06165769600890515
4229,2359.5,100.9988,-44.7386,2.4006,0.180944,0.256833,0.7488253340053148,0.22215301148645272,0.055799208459823224
4230,2360.0,88.4203,-45.4189,2.4452,0.154828,0.236954,0.7446694343138153,0.20014857943537845,0.05110405000852146
4231,2360.5,77.4879,-46.9026,2.4738,0.138137,0.215136,0.7356056266226825,0.18078347444526005,0.047798133442928825
4232,2361.0,69.8138,-49.3338,2.4876,0.130078,0.198882,0.7207536152600874,0.16803918591804712,0.04692433516225269
4233,2361.5,63.1001,-52.4651,2.4928,0.127005,0.192852,0.701624747548795,0.16328221570183324,0.0487193723308266
4234,2362.0,57.3177,-55.7512,2.4958,0.12529,0.19522899999999999,0.6815502186994106,0.16403040349429127,0.05223544611940449
4235,2362.5,54.4054,-58.5917,2.4987,0.123583,0.202547,0.6641978255291854,0.16777670442883302,0.056339782172749285
4236,2363.0,52.9699,-60.5671,2.501,0.122197,0.21055900000000002,0.6521302608509728,0.17214412463107767,0.05988373173145062
4237,2363.5,51.6564,-61.5287,2.502,0.121624,0.215854,0.6462559213781729,0.1751932457202617,0.061973573288081334
4238,2364.0,50.3629,-61.526,2.5024,0.121389,0.217312,0.6462724154677907,0.17601107161908877,0.06225997121474597
4239,2364.5,51.14,-60.6726,2.505,0.11991,0.21575399999999997,0.6514857695714591,0.17453967545518123,0.06082956067050978
4240,2365.0,54.457,-59.0687,2.512,0.115771,0.213259,0.6612838696966921,0.17158427305845952,0.05811836099126755
4241,2365.5,57.2245,-56.8215,2.5229,0.109401,0.212535,0.6750118393964385,0.16902618883770645,0.05493151020419646
4242,2366.0,59.9894,-54.1172,2.534,0.10290200000000001,0.21595199999999998,0.6915321973792725,0.1691509502012921,0.052177621919800674
4243,2366.5,64.3983,-51.2792,2.5427,0.097847,0.224515,0.7088693182442958,0.1731776842350076,0.05041733727621183
4244,2367.0,69.1822,-48.7373,2.5488,0.09423999999999999,0.236927,0.7243975872812243,0.18029916933946202,0.04969088608114685
4245,2367.5,73.2396,-46.8869,2.5521,0.092348,0.251004,0.7357015366993495,0.1891179012150886,0.049983570673792145
4246,2368.0,76.6973,-45.9283,2.5463,0.09572599999999999,0.266406,0.7415575494059073,0.20016945809988093,0.05173228528542478
4247,2368.5,80.612,-45.8214,2.5166,0.113108,0.283284,0.7422105931763341,0.21568871588472122,0.05560226612648049
4248,2369.0,84.2684,-46.3768,2.4486,0.152882,0.300645,0.7388176978527139,0.23849562045140368,0.062290835201542986
4249,2369.5,86.0056,-47.3477,2.3548,0.207729,0.317038,0.7328865454045634,0.268015326879826,0.07159049984739549
4250,2370.0,90.561,-48.4219,2.277,0.253209,0.331505,0.7263243413054767,0.2949664071602053,0.08072512577232613
4251,2370.5,101.9936,-49.2122,2.2464,0.27109,0.34440800000000005,0.7214964601851004,0.3099247155068469,0.08631513034478258
4252,2371.0,112.2137,-49.3827,2.261,0.262571,0.35612699999999997,0.7204548889703413,0.31286576208495553,0.08746009419941769
4253,2371.5,113.4158,-48.8384,2.2994,0.240109,0.364944,0.7237799752588656,0.3088984096891727,0.08532392636684034
4254,2372.0,111.0594,-47.7667,2.3401,0.216321,0.368585,0.7303269070527506,0.3021999977382528,0.0814952080787264
4255,2372.5,112.7442,-46.4925,2.3709,0.198323,0.367292,0.738110895567977,0.2951570985026449,0.07729842819361205
4256,2373.0,117.0641,-45.2995,2.3894,0.18751400000000001,0.36349800000000004,0.7453988396102509,0.2892164381566166,0.07363484075846469
4257,2373.5,118.0577,-44.3506,2.398,0.182443,0.359271,0.751195595772626,0.2849220066000519,0.07088985010339385
4258,2374.0,115.7973,-43.7164,2.399,0.18185099999999998,0.355599,0.7550698741562052,0.2824185147985167,0.06917280237021832
4259,2374.5,116.6481,-43.4518,2.3901,0.18705100000000002,0.353457,0.7566862949387582,0.28277192881366425,0.06880228568696638
4260,2375.0,121.5273,-43.6308,2.3652,0.201628,0.35396500000000003,0.7555927978863131,0.28804953706697745,0.07040138142468272
4261,2375.5,124.9977,-44.281,2.3218,0.227006,0.357323,0.7516207767494426,0.2993421540353113,0.07435037170543932
4262,2376.0,124.3116,-45.2538,2.2707,0.25690999999999997,0.362451,0.7456780173493388,0.31414445363638044,0.07989384028751298
4263,2376.5,120.2902,-46.1673,2.2342,0.278234,0.367777,0.7400975170286204,0.32609360656489417,0.08475253802730817
4264,2377.0,115.3583,-46.5373,2.2304,0.280461,0.371711,0.7378372158587617,0.32926238780188666,0.0863203442991347
4265,2377.5,113.1872,-46.0488,2.26,0.263164,0.37195,0.7408214242951832,0.32218169826667686,0.08350259367491636
4266,2378.0,117.2376,-44.7605,2.3096,0.234177,0.365889,0.7486915486117475,0.30717554236136707,0.07719580985518172
4267,2378.5,121.8593,-43.0876,2.3616,0.203719,0.353063,0.7589111643605486,0.28823160212752524,0.06948942135141868
4268,2379.0,123.8809,-41.6007,2.4017,0.18031199999999997,0.336837,0.7679945206023397,0.2701588254277472,0.0626783278068733
4269,2379.5,125.1911,-40.7763,2.4218,0.16853,0.321984,0.773030715965668,0.2569786539345243,0.05832626109562536
4270,2380.0,121.5391,-40.8087,2.4212,0.168871,0.311843,0.7728327868902533,0.2507623090597947,0.05696497490207856
4271,2380.5,112.5857,-41.5431,2.4032,0.17941600000000002,0.30811299999999997,0.768346394514188,0.25211477725928716,0.058403297148366284
4272,2381.0,106.5152,-42.5596,2.3764,0.195074,0.311097,0.7621366752191576,0.25964900239072747,0.06176097498468733
4273,2381.5,107.7529,-43.3804,2.3563,0.206824,0.319777,0.7571224719753199,0.2692893394705776,0.06540432909401281
4274,2382.0,111.5623,-43.6916,2.3532,0.208626,0.332103,0.7552213754238065,0.27732400769226595,0.06788298916487057
4275,2382.5,111.8972,-43.4515,2.3572,0.206322,0.34595,0.7566881276153823,0.2848246567486741,0.06930122053482593
4276,2383.0,109.9943,-42.8611,2.3333,0.22031900000000001,0.36046500000000004,0.760294835211827,0.2987268635275375,0.07160637204852247
4277,2383.5,108.5009,-42.2728,2.2379,0.276086,0.376396,0.7638887140719022,0.3300738009991099,0.07793414960507489
4278,2384.0,103.5567,-42.0583,2.0746,0.371572,0.39469499999999996,0.765199077858212,0.3833079011767172,0.09000104866052656
4279,2384.5,90.5625,-42.4093,1.9165,0.46401899999999996,0.41365999999999997,0.7630548462078867,0.43956127443224563,0.10415191377140577
4280,2385.0,78.2264,-43.1765,1.8266,0.516581,0.42800699999999997,0.7583680811875745,0.47436585122139635,0.11462193084971556
4281,2385.5,82.9808,-43.9456,1.8069,0.5281020000000001,0.431774,0.753669709215309,0.4823486858487333,0.11881709204473206
4282,2386.0,105.9669,-44.3344,1.8218,0.519406,0.423514,0.7512945603103333,0.4738917075830722,0.11785944549973495
4283,2386.5,128.6465,-44.2341,1.84,0.508788,0.40753100000000003,0.7519072851950274,0.4609483403294777,0.11435792513718657
4284,2387.0,136.1981,-43.7804,1.8633,0.495164,0.389622,0.7546789031430404,0.4455292862315563,0.10929773318022369
4285,2387.5,136.1209,-43.1511,1.9148,0.46502499999999997,0.373001,0.7585232478084243,0.4215317287144587,0.10179011279566787
4286,2388.0,141.5051,-42.4256,2.0073,0.41092100000000004,0.358802,0.7629552707779712,0.38574275329874963,0.09143828650506196
4287,2388.5,151.1568,-41.6077,2.1269,0.340968,0.34828499999999996,0.7679517581477749,0.3446459184793866,0.07997447944468694
4288,2389.0,157.8831,-40.7144,2.2363,0.277021,0.343098,0.7734088582424632,0.3118147463198301,0.070654459385447
4289,2389.5,161.4657,-39.8086,2.3088,0.23462599999999997,0.343553,0.7789423198631602,0.2941751380427992,0.0650296735696758
4290,2390.0,160.8828,-38.968,2.3558,0.207162,0.34724200000000005,0.7840774797641957,0.28591353658754953,0.06173517138951553
4291,2390.5,153.8297,-38.2755,2.3988,0.181973,0.34948999999999997,0.7883079083050797,0.2786193037362989,0.05898150319451944
4292,2391.0,141.5655,-37.8614,2.4431,0.156109,0.346395,0.790837612938697,0.26866290766125495,0.056194175081258506
4293,2391.5,127.0093,-37.9064,2.4781,0.135632,0.33811199999999997,0.7905627114450656,0.2576002367700775,0.05395109512023413
4294,2392.0,115.685,-38.5197,2.4914,0.127846,0.328694,0.786816109532973,0.2493835854181265,0.05316456295805235
4295,2392.5,111.5399,-39.5779,2.4859,0.131048,0.322787,0.7803516481871774,0.24633820823514163,0.05410778142737274
4296,2393.0,111.125,-40.7186,2.4816,0.133581,0.32256,0.7733832007697242,0.2468692337665834,0.05594471558461385
4297,2393.5,107.7556,-41.5378,2.4924,0.127245,0.326526,0.7683787718012157,0.2478008461456498,0.05739593633295338
4298,2394.0,101.2232,-41.8112,2.5108,0.116494,0.330636,0.7667085925043526,0.24788204506579334,0.05782875118629842
4299,2394.5,97.3065,-41.5431,2.5177,0.11243600000000001,0.331609,0.768346394514188,0.24759481312923337,0.057356231160972784
4300,2395.0,99.7342,-40.8483,2.5064,0.119058,0.329801,0.7725908735758577,0.24793497833605488,0.0563826768333909
4301,2395.5,106.3822,-39.8261,2.4897,0.12882300000000002,0.32825499999999996,0.778835413726748,0.24934585454143807,0.055146472758607616
4302,2396.0,109.8808,-38.5563,2.4808,0.13405799999999998,0.329372,0.7865925229848194,0.25145323794693913,0.053662001097554146
4303,2396.5,108.5263,-37.1932,2.4828,0.132878,0.333225,0.7949195946730201,0.253668547034314,0.05202244844450318
4304,2397.0,106.3848,-36.0076,2.4957,0.125313,0.338496,0.8021623326918966,0.25522822138725176,0.05049375595045007
4305,2397.5,105.6149,-35.2749,2.5173,0.112661,0.344313,0.8066383399004246,0.25616785794669866,0.04953304227672588
4306,2398.0,104.5237,-35.0855,2.5363,0.101605,0.350779,0.807795369742509,0.2582338890095566,0.049633749157035806
4307,2398.5,103.6339,-35.274,2.5363,0.10159499999999999,0.35792,0.8066438379302973,0.26308579439509844,0.05086925949929515
4308,2399.0,105.3558,-35.5554,2.5155,0.11372,0.36493400000000004,0.8049247872567886,0.2702860177256678,0.052726102409350044
4309,2399.5,108.7949,-35.7298,2.4873,0.13023400000000002,0.371257,0.8038593912459148,0.27820195434701744,0.05456670068220023
4310,2400.0,109.786,-35.7536,2.4625,0.144764,0.377566,0.8037139989003941,0.28593067346124307,0.056124188485424616
4311,2400.5,105.856,-35.6669,2.4443,0.155376,0.384418,0.8042436424447906,0.29318842072974166,0.057393497319418466
4312,2401.0,104.2897,-35.5123,2.4336,0.161653,0.389858,0.8051880817984667,0.29843001907733746,0.058137724465376295
4313,2401.5,108.3102,-35.3189,2.4311,0.16312300000000002,0.389884,0.8063695473288738,0.29884665514691644,0.057865813115349385
4314,2402.0,111.0773,-35.1147,2.4374,0.159396,0.382256,0.8076169892177526,0.2928538324420563,0.056340102004322594
4315,2402.5,109.8096,-34.9348,2.4514,0.151203,0.369444,0.8087159843000703,0.28226868082112827,0.053993486773787146
4316,2403.0,106.1521,-34.8538,2.4673,0.14194,0.35682200000000003,0.8092108069886069,0.2715408839235816,0.0518070661133805
4317,2403.5,101.8588,-35.0337,2.475,0.137435,0.34767699999999996,0.8081118119062891,0.26435551399015683,0.05072670059215283
4318,2404.0,100.7236,-35.6816,2.4666,0.142336,0.34143300000000004,0.8041538412902044,0.26156837575001307,0.05122716163060051
4319,2404.5,104.4373,-36.8832,2.4427,0.15628999999999998,0.33630299999999996,0.7968133605180365,0.26222726012849995,0.05328107576607257
4320,2405.0,109.4097,-38.4738,2.4104,0.175227,0.332769,0.787096509056477,0.26593204854812064,0.05661786148965732
4321,2405.5,109.4299,-40.1171,2.3767,0.194927,0.334114,0.7770577174012646,0.27352212006070004,0.060979645787577814
4322,2406.0,107.7938,-41.5173,2.3477,0.21187899999999998,0.34388599999999997,0.76850400470387,0.28561363030937437,0.06611841161860953
4323,2406.5,108.9535,-42.5348,2.3284,0.223165,0.363078,0.7622881764867591,0.30135382137032873,0.07163536640062432
4324,2407.0,109.4228,-43.1247,2.32,0.22804200000000002,0.38744300000000004,0.7586845233513547,0.317895605516182,0.07671312956964717
4325,2407.5,109.5522,-43.2546,2.3177,0.229387,0.408898,0.7578909743730718,0.3315237323126355,0.08026488780241474
4326,2408.0,109.8314,-42.9425,2.3153,0.230843,0.42161099999999996,0.759797568954458,0.3398855145265829,0.08164132686645008
4327,2408.5,106.5116,-42.3504,2.3126,0.23241199999999998,0.423039,0.7634146617184397,0.3413043606995082,0.08074760763306481
4328,2409.0,103.2124,-41.7763,2.314,0.231603,0.414136,0.7669217938849691,0.33552092043939674,0.07820261425007861
4329,2409.5,102.6009,-41.519,2.3201,0.227987,0.39968000000000004,0.7684936195363328,0.3253630084759176,0.07532361242902916
4330,2410.0,100.6805,-41.7234,2.3268,0.22406800000000002,0.386224,0.767244955863038,0.31573362728730686,0.07348859435478022
4331,2410.5,98.5047,-42.3113,2.3287,0.22297799999999998,0.378407,0.7636535205717951,0.31057289493209156,0.0734028103230256
4332,2411.0,98.3219,-43.0314,2.3232,0.22621300000000003,0.37683900000000004,0.7592544857814839,0.3107892801320535,0.07482112505899366
4333,2411.5,99.2025,-43.597,2.3124,0.232507,0.379125,0.7557992794526406,0.3144799442524117,0.07679622898413237
4334,2412.0,100.5471,-43.836,2.3009,0.239267,0.382004,0.7543392470753536,0.3187285312809319,0.07829909097304044
4335,2412.5,99.5976,-43.7632,2.2915,0.244709,0.382588,0.7547839766028285,0.3211355418082838,0.07874758053372348
4336,2413.0,95.918,-43.5283,2.2872,0.247278,0.378697,0.7562189623995846,0.3198107464524918,0.0779637956059518
4337,2413.5,94.209,-43.2813,2.2909,0.24506699999999998,0.36940100000000003,0.7577278661535173,0.3134604706258829,0.07594273709505536
4338,2414.0,94.3143,-43.0761,2.3027,0.238173,0.355851,0.7589814169644766,0.3027840089321099,0.07297657279863237
4339,2414.5,94.0709,-42.8984,2.3177,0.229406,0.34153100000000003,0.7600669724182167,0.29092141275351324,0.06980165535032004
4340,2415.0,94.5979,-42.7689,2.3313,0.22144200000000003,0.330405,0.7608580778276673,0.2812507985668663,0.06725885658178395
4341,2415.5,95.783,-42.7972,2.3411,0.21572500000000003,0.32494500000000004,0.7606851953327836,0.275795693086386,0.06600199241902804
4342,2416.0,99.1157,-43.1229,2.3443,0.213871,0.325712,0.7586955194110999,0.27552596210248503,0.06648564917389711
4343,2416.5,103.6922,-43.7915,2.339,0.21695399999999998,0.33151,0.7546110941079447,0.28014988686058756,0.06874567422250266
4344,2417.0,105.1932,-44.6763,2.3283,0.22324000000000002,0.340051,0.7492059198509423,0.28763760202814237,0.07213780781692869
4345,2417.5,103.8235,-45.5256,2.3171,0.229749,0.348943,0.7440176123278048,0.29541988782917106,0.07562228825236328
4346,2418.0,100.9708,-46.0999,2.3074,0.235466,0.356813,0.7405092583768595,0.3022910469440006,0.07844172795753428
4347,2418.5,96.1027,-46.2847,2.299,0.24036100000000002,0.364084,0.7393803295763463,0.30848871079587337,0.08039822613703836
4348,2419.0,92.7358,-46.0984,2.2942,0.24316500000000002,0.372534,0.7405184217599805,0.3145717711278302,0.08162557964200758
4349,2419.5,95.8346,-45.6252,2.2948,0.242819,0.38280299999999995,0.7434091636885671,0.3205457873455834,0.08224911165110997
4350,2420.0,102.6716,-44.9558,2.298,0.24094200000000002,0.39197000000000004,0.7474984761293869,0.3253409966973115,0.08214909744365524
4351,2420.5,105.6507,-44.1886,2.2987,0.240514,0.394706,0.7521852411496991,0.3268331459873677,0.08099407725714472
4352,2421.0,103.5323,-43.4666,2.2955,0.242392,0.38827399999999995,0.7565958828919638,0.32365921950409504,0.07877998656727035
4353,2421.5,99.6353,-42.9622,2.2914,0.24480899999999997,0.37609299999999996,0.7596772231894683,0.317314820903468,0.07625797888265799
4354,2422.0,96.7697,-42.7691,2.289,0.246203,0.36536900000000005,0.7608568560432512,0.31153685445706103,0.07450190283325767
4355,2422.5,96.7912,-42.8137,2.2873,0.24720199999999998,0.360694,0.760584398118452,0.3091997658796009,0.07402724804969837
4356,2423.0,98.7907,-42.927,2.2834,0.249465,0.360989,0.759892257246709,0.31027878137732845,0.07450033782075222
4357,2423.5,99.2192,-43.0262,2.2771,0.253154,0.361158,0.7592862521763035,0.31186699783721905,0.07507067387192164
4358,2424.0,97.5172,-43.1909,2.2708,0.256832,0.35613,0.7582801127096125,0.3104764508976486,0.07504833271729915
4359,2424.5,96.6756,-43.539,2.2658,0.259742,0.345002,0.7561535969333212,0.3053623147737782,0.07446150208970076
4360,2425.0,96.9411,-44.0528,2.2654,0.260019,0.33141800000000005,0.7530148327682581,0.29786554943883664,0.07356837254072575
4361,2425.5,97.5825,-44.5356,2.2799,0.251521,0.31941600000000003,0.7500654451876967,0.287479907556163,0.07185116271253171
4362,2426.0,97.1027,-44.7128,2.3182,0.22912500000000002,0.31062,0.7489829441949968,0.27293135586168915,0.06851042538526882
4363,2426.5,93.6638,-44.3953,2.3744,0.196251,0.30435300000000004,0.7509225269556188,0.2560714779216928,0.06378163663947531
4364,2427.0,90.6542,-43.6203,2.4296,0.16397099999999998,0.29895099999999997,0.7556569415681603,0.2410997607236473,0.05891105292240072
4365,2427.5,91.6149,-42.6883,2.4665,0.142389,0.292928,0.7613504569473717,0.23030571042095332,0.05496235255437145
4366,2428.0,94.6805,-42.0345,2.4828,0.132857,0.285833,0.7653444702037325,0.22288055807763943,0.05230015543699624
4367,2428.5,96.1632,-41.9861,2.487,0.130433,0.27868099999999996,0.7656401420324385,0.21757282372805659,0.05099033606650864
4368,2429.0,93.7922,-42.5639,2.487,0.130385,0.273553,0.7621104068542107,0.21427959776189612,0.05097488633102085
4369,2429.5,90.494,-43.4728,2.4866,0.130655,0.27245,0.7565580075750634,0.2136582920518181,0.052013400315203594
4370,2430.0,89.1425,-44.2875,2.485,0.131583,0.276105,0.7515810687559181,0.21627304144761086,0.053726317813322516
4371,2430.5,90.639,-44.6749,2.4809,0.13395300000000002,0.283611,0.7492144723418552,0.2217866153874034,0.05562087336744397
4372,2431.0,96.3321,-44.4855,2.4751,0.13735,0.292895,0.7503715021839397,0.2287493207913414,0.05710234932558665
4373,2431.5,102.2373,-43.7058,2.47,0.140356,0.301653,0.7551346287302605,0.23525979166126115,0.05760697622997628
4374,2432.0,103.6578,-42.3809,2.468,0.141546,0.308451,0.7632283395949785,0.2399763420808393,0.056819596972403755
4375,2432.5,103.7395,-40.6095,2.47,0.140343,0.313684,0.7740496841687285,0.24299568875290772,0.05490495261935684
4376,2433.0,104.3415,-38.6087,2.4754,0.137182,0.319275,0.7862724154677908,0.245718768869006,0.05251687894460085
4377,2433.5,104.5426,-36.7657,2.4823,0.133179,0.32675899999999997,0.7975311588625187,0.24950760521675486,0.050517515683224545
4378,2434.0,105.1009,-35.571,2.4863,0.130814,0.33521500000000004,0.8048294880723297,0.25444193720866853,0.04965956314088398
4379,2434.5,105.4625,-35.4134,2.4794,0.13483599999999998,0.340999,0.8057922541922479,0.2592885119871299,0.05035583742686681
4380,2435.0,103.7405,-36.3443,2.4565,0.148234,0.340581,0.8001054586273252,0.26264875434408597,0.052502052291715395
4381,2435.5,103.0217,-37.9862,2.4253,0.16646999999999998,0.334287,0.7900752194630258,0.26406444220019476,0.055433670076494385
4382,2436.0,107.2246,-39.6944,2.398,0.18245799999999998,0.325925,0.779639958764776,0.26411931715514486,0.05820134361932693
4383,2436.5,115.4881,-40.8838,2.3764,0.195096,0.318894,0.7723740068419928,0.26434431377655926,0.0601716369590612
4384,2437.0,120.8086,-41.2874,2.3563,0.20685099999999998,0.314347,0.7699084458902228,0.2660839835559442,0.06122367730010761
4385,2437.5,116.3116,-41.0018,2.3374,0.217891,0.312384,0.7716531540364703,0.26931417650859,0.06149704277900186
4386,2438.0,107.6714,-40.3721,2.325,0.22514,0.313458,0.7754999422706864,0.2728955270465238,0.06126506157601605
4387,2438.5,100.4802,-39.8028,2.324,0.225728,0.31802199999999997,0.7789777516112283,0.275763596643937,0.0609498901540173
4388,2439.0,91.6945,-39.5256,2.3275,0.223698,0.325392,0.780671144811998,0.27921385072019617,0.06123965423109433
4389,2439.5,80.843,-39.4795,2.3105,0.233616,0.333359,0.7809527661199182,0.2878408052526604,0.0630507321884106
4390,2440.0,75.8411,-39.4982,2.2566,0.265129,0.338662,0.7808385292770091,0.30412607326978724,0.06665271750301464
4391,2440.5,83.0008,-39.6314,2.1925,0.302638,0.33785600000000005,0.78002482085586,0.32073075607119444,0.07055280552379646
4392,2441.0,99.0448,-40.1737,2.1593,0.322068,0.329087,0.776711952411497,0.3255964144404849,0.07270178768223293
4393,2441.5,116.1501,-41.371,2.1709,0.31524599999999997,0.314061,0.7693977400042762,0.31465405784527867,0.07255993685594647
4394,2442.0,123.023,-43.2335,2.2189,0.28722200000000003,0.29739899999999997,0.7580198726289747,0.29235478659071074,0.07074404849674909
4395,2442.5,113.4027,-45.6152,2.2875,0.247091,0.283445,0.7434702529093742,0.2658900433506302,0.06820870557465271
4396,2443.0,93.5933,-48.2402,2.3573,0.20627700000000002,0.274517,0.7274343324475396,0.24280628494542725,0.06618065714208328
4397,2443.5,74.5633,-50.546,2.4042,0.178858,0.271158,0.7133483799138642,0.22969201676157577,0.06584158872555755
4398,2444.0,63.1046,-51.7128,2.4114,0.174609,0.272691,0.7062204896301048,0.2289636263274147,0.06726482203498355
4399,2444.5,64.133,-51.1147,2.3872,0.18875499999999998,0.27775,0.7098742359265708,0.23745895700625824,0.06889296133752024
4400,2445.0,77.269,-48.8192,2.3578,0.205962,0.284845,0.7238972665628151,0.24855283087203012,0.06862611600731784
4401,2445.5,92.6911,-45.6045,2.3423,0.215002,0.29316400000000004,0.7435356183756376,0.25707099301554814,0.06592955325729333
4402,2446.0,101.6968,-42.4824,2.3443,0.21384499999999998,0.303083,0.7626082840037876,0.26228704591916085,0.062264771914326965
4403,2446.5,105.1313,-40.158,2.3591,0.20522200000000002,0.315567,0.776807862488164,0.26617531889057633,0.059408238376082306
4404,2447.0,105.5545,-38.8006,2.3787,0.19371400000000003,0.33042,0.7851001133205047,0.2708343499226049,0.05820227110728258
4405,2447.5,101.9971,-38.1744,2.3938,0.184896,0.344746,0.7889255203274383,0.27661917443662504,0.0583872483116642
4406,2448.0,97.5871,-37.9281,2.3997,0.18147400000000002,0.35342799999999996,0.7904301478359144,0.2809307422301803,0.05887461411752573
4407,2448.5,98.1387,-37.8055,2.4026,0.179754,0.352565,0.7911791016830081,0.2798335038384432,0.05843508365073511
4408,2449.0,102.1512,-37.6862,2.4109,0.17488499999999998,0.34294600000000003,0.7919078960872353,0.27221014138069877,0.05664478102630073
4409,2449.5,103.9221,-37.5339,2.4234,0.167602,0.329154,0.792838284920126,0.2611826813936942,0.05410705222667799
4410,2450.0,102.9675,-37.35,2.4328,0.162101,0.31578700000000004,0.7939617156907665,0.2509961788254953,0.05171482205337862
4411,2450.5,102.2402,-37.151,2.4354,0.160609,0.305341,0.7951773911848254,0.24395530037488425,0.049967561057073326
4412,2451.0,102.7484,-36.9597,2.4338,0.161533,0.298336,0.7963460279788632,0.23989297507951332,0.04885515723491047
4413,2451.5,102.2955,-36.8176,2.4334,0.16178,0.294047,0.7972141058065305,0.23731456614481128,0.04812404650081081
4414,2452.0,100.4277,-36.8171,2.4361,0.160188,0.291469,0.7972171602675707,0.23517480020720755,0.04768941381952424
4415,2452.5,100.9752,-37.0983,2.4381,0.158979,0.290402,0.7954993313784784,0.234102161507535,0.04787404855403434
4416,2453.0,103.9365,-37.7699,2.4333,0.16182300000000002,0.291785,0.7913965793090809,0.2359291944143412,0.04921563699568446
4417,2453.5,105.7837,-38.7986,2.4205,0.169314,0.296617,0.785112331164666,0.24150452923806626,0.05189634530114281
4418,2454.0,106.9302,-39.9769,2.4066,0.177453,0.304283,0.7779141882769786,0.24907600375989658,0.05531624647574297
4419,2454.5,108.9451,-41.0267,2.3969,0.183112,0.311496,0.7715010418766609,0.2554992784334234,0.05838131892330217
4420,2455.0,110.3785,-41.7588,2.3851,0.189986,0.313311,0.7670287000213812,0.25909309419299464,0.06036125496962468
4421,2455.5,109.3454,-42.1449,2.3569,0.20652,0.306886,0.7646700452060234,0.261562160294642,0.061553411357952954
4422,2456.0,105.8923,-42.2454,2.3124,0.232506,0.294761,0.7640560985369133,0.2654647689967541,0.06263479329809123
4423,2456.5,101.9238,-42.1,2.2799,0.2515,0.282907,0.7649443358074468,0.26766454812787593,0.0629160681409975
4424,2457.0,97.9965,-41.7218,2.286,0.247956,0.276089,0.7672547301383671,0.26239980359844023,0.06107231310015845
4425,2457.5,91.1152,-41.1932,2.3311,0.221585,0.27532599999999996,0.7704839063502246,0.24990430018409046,0.0573570587645333
4426,2458.0,79.9337,-40.703,2.3952,0.184106,0.278219,0.7734784999541832,0.23590340310919636,0.05343719273820817
